Year,Stage,Jury or Televoting,From country,To country,Points
1977,f,J,Finland,United Kingdom,4
1977,f,J,France,Austria,0
1977,f,J,France,Belgium,0
1977,f,J,France,Finland,4
1977,f,J,France,France,0
1977,f,J,France,Germany,1
1977,f,J,France,Greece,3
1977,f,J,France,Ireland,10
1977,f,J,France,Israel,2
1977,f,J,France,Italy,7
1977,f,J,France,Luxembourg,0
1977,f,J,France,Monaco,5
1977,f,J,France,Norway,0
1977,f,J,France,Portugal,6
1977,f,J,France,Spain,0
1977,f,J,France,Sweden,0
1977,f,J,France,Switzerland,0
1977,f,J,France,The Netherlands,8
1977,f,J,France,United Kingdom,12
1977,f,J,Germany,Austria,0
1977,f,J,Germany,Belgium,8
1977,f,J,Germany,Finland,0
1977,f,J,Germany,France,12
1977,f,J,Germany,Germany,0
1977,f,J,Germany,Greece,4
1977,f,J,Germany,Ireland,5
1977,f,J,Germany,Israel,0
1977,f,J,Germany,Italy,3
1977,f,J,Germany,Luxembourg,0
1977,f,J,Germany,Monaco,6
1977,f,J,Germany,Norway,0
1977,f,J,Germany,Portugal,1
1977,f,J,Germany,Spain,7
1977,f,J,Germany,Sweden,2
1977,f,J,Germany,Switzerland,0
1977,f,J,Germany,The Netherlands,0
1977,f,J,Germany,United Kingdom,10
1977,f,J,Greece,Austria,3
1977,f,J,Greece,Belgium,5
1977,f,J,Greece,Finland,2
1977,f,J,Greece,France,7
1977,f,J,Greece,Germany,8
1977,f,J,Greece,Greece,0
1977,f,J,Greece,Ireland,10
1977,f,J,Greece,Israel,0
1977,f,J,Greece,Italy,0
1977,f,J,Greece,Luxembourg,0
1977,f,J,Greece,Monaco,12
1977,f,J,Greece,Norway,0
1977,f,J,Greece,Portugal,0
1977,f,J,Greece,Spain,4
1977,f,J,Greece,Sweden,0
1977,f,J,Greece,Switzerland,6
1977,f,J,Greece,The Netherlands,1
1977,f,J,Greece,United Kingdom,0
1977,f,J,Ireland,Austria,0
1977,f,J,Ireland,Belgium,4
1977,f,J,Ireland,Finland,12
1977,f,J,Ireland,France,10
1977,f,J,Ireland,Germany,1
1977,f,J,Ireland,Greece,0
1977,f,J,Ireland,Ireland,0
1977,f,J,Ireland,Israel,7
1977,f,J,Ireland,Italy,8
1977,f,J,Ireland,Luxembourg,2
1977,f,J,Ireland,Monaco,5
1977,f,J,Ireland,Norway,0
1977,f,J,Ireland,Portugal,0
1977,f,J,Ireland,Spain,0
1977,f,J,Ireland,Sweden,0
1977,f,J,Ireland,Switzerland,6
1977,f,J,Ireland,The Netherlands,3
1977,f,J,Ireland,United Kingdom,0
1977,f,J,Israel,Austria,0
1977,f,J,Israel,Belgium,6
1977,f,J,Israel,Finland,7
1977,f,J,Israel,France,10
1977,f,J,Israel,Germany,5
1977,f,J,Israel,Greece,3
1977,f,J,Israel,Ireland,12
1977,f,J,Israel,Israel,0
1977,f,J,Israel,Italy,0
1977,f,J,Israel,Luxembourg,0
1977,f,J,Israel,Monaco,2
1977,f,J,Israel,Norway,0
1977,f,J,Israel,Portugal,0
1977,f,J,Israel,Spain,0
1977,f,J,Israel,Sweden,0
1977,f,J,Israel,Switzerland,4
1977,f,J,Israel,The Netherlands,1
1977,f,J,Israel,United Kingdom,8
1977,f,J,Italy,Austria,0
1977,f,J,Italy,Belgium,0
1977,f,J,Italy,Finland,0
1977,f,J,Italy,France,10
1977,f,J,Italy,Germany,6
1977,f,J,Italy,Greece,1
1977,f,J,Italy,Ireland,8
1977,f,J,Italy,Israel,0
1977,f,J,Italy,Italy,0
1977,f,J,Italy,Luxembourg,0
1977,f,J,Italy,Monaco,12
1977,f,J,Italy,Norway,5
1977,f,J,Italy,Portugal,3
1977,f,J,Italy,Spain,7
1977,f,J,Italy,Sweden,0
1977,f,J,Italy,Switzerland,4
1977,f,J,Italy,The Netherlands,0
1977,f,J,Italy,United Kingdom,2
1977,f,J,Luxembourg,Austria,0
1977,f,J,Luxembourg,Belgium,4
1977,f,J,Luxembourg,Finland,0
1977,f,J,Luxembourg,France,10
1977,f,J,Luxembourg,Germany,2
1977,f,J,Luxembourg,Greece,6
1977,f,J,Luxembourg,Ireland,8
1977,f,J,Luxembourg,Israel,0
1977,f,J,Luxembourg,Italy,0
1977,f,J,Luxembourg,Luxembourg,0
1977,f,J,Luxembourg,Monaco,1
1977,f,J,Luxembourg,Norway,3
1977,f,J,Luxembourg,Portugal,0
1977,f,J,Luxembourg,Spain,7
1977,f,J,Luxembourg,Sweden,0
1977,f,J,Luxembourg,Switzerland,5
1977,f,J,Luxembourg,The Netherlands,0
1977,f,J,Luxembourg,United Kingdom,12
1977,f,J,Monaco,Austria,5
1977,f,J,Monaco,Belgium,0
1977,f,J,Monaco,Finland,0
1977,f,J,Monaco,France,4
1977,f,J,Monaco,Germany,1
1977,f,J,Monaco,Greece,10
1977,f,J,Monaco,Ireland,8
1977,f,J,Monaco,Israel,7
1977,f,J,Monaco,Italy,6
1977,f,J,Monaco,Luxembourg,0
1977,f,J,Monaco,Monaco,0
1977,f,J,Monaco,Norway,0
1977,f,J,Monaco,Portugal,2
1977,f,J,Monaco,Spain,0
1977,f,J,Monaco,Sweden,0
1977,f,J,Monaco,Switzerland,0
1977,f,J,Monaco,The Netherlands,3
1977,f,J,Monaco,United Kingdom,12
1977,f,J,Norway,Austria,2
1977,f,J,Norway,Belgium,6
1977,f,J,Norway,Finland,8
1977,f,J,Norway,France,3
1977,f,J,Norway,Germany,0
1977,f,J,Norway,Greece,4
1977,f,J,Norway,Ireland,12
1977,f,J,Norway,Israel,5
1977,f,J,Norway,Italy,0
1977,f,J,Norway,Luxembourg,0
1977,f,J,Norway,Monaco,1
1977,f,J,Norway,Norway,0
1977,f,J,Norway,Portugal,0
1977,f,J,Norway,Spain,0
1977,f,J,Norway,Sweden,0
1977,f,J,Norway,Switzerland,10
1977,f,J,Norway,The Netherlands,0
1977,f,J,Norway,United Kingdom,7
1977,f,J,Portugal,Austria,0
1977,f,J,Portugal,Belgium,7
1977,f,J,Portugal,Finland,0
1977,f,J,Portugal,France,5
1977,f,J,Portugal,Germany,8
1977,f,J,Portugal,Greece,10
1977,f,J,Portugal,Ireland,1
1977,f,J,Portugal,Israel,0
1977,f,J,Portugal,Italy,3
1977,f,J,Portugal,Luxembourg,0
1977,f,J,Portugal,Monaco,6
1977,f,J,Portugal,Norway,2
1977,f,J,Portugal,Portugal,0
1977,f,J,Portugal,Spain,0
1977,f,J,Portugal,Sweden,0
1977,f,J,Portugal,Switzerland,4
1977,f,J,Portugal,The Netherlands,0
1977,f,J,Portugal,United Kingdom,12
1977,f,J,Spain,Austria,0
1977,f,J,Spain,Belgium,0
1977,f,J,Spain,Finland,0
1977,f,J,Spain,France,10
1977,f,J,Spain,Germany,5
1977,f,J,Spain,Greece,12
1977,f,J,Spain,Ireland,4
1977,f,J,Spain,Israel,6
1977,f,J,Spain,Italy,2
1977,f,J,Spain,Luxembourg,7
1977,f,J,Spain,Monaco,8
1977,f,J,Spain,Norway,0
1977,f,J,Spain,Portugal,0
1977,f,J,Spain,Spain,0
1977,f,J,Spain,Sweden,0
1977,f,J,Spain,Switzerland,0
1977,f,J,Spain,The Netherlands,1
1977,f,J,Spain,United Kingdom,3
1977,f,J,Sweden,Austria,0
1977,f,J,Sweden,Belgium,4
1977,f,J,Sweden,Finland,2
1977,f,J,Sweden,France,6
1977,f,J,Sweden,Germany,5
1977,f,J,Sweden,Greece,7
1977,f,J,Sweden,Ireland,12
1977,f,J,Sweden,Israel,3
1977,f,J,Sweden,Italy,0
1977,f,J,Sweden,Luxembourg,0
1977,f,J,Sweden,Monaco,10
1977,f,J,Sweden,Norway,1
1977,f,J,Sweden,Portugal,0
1977,f,J,Sweden,Spain,0
1977,f,J,Sweden,Sweden,0
1977,f,J,Sweden,Switzerland,0
1977,f,J,Sweden,The Netherlands,0
1977,f,J,Sweden,United Kingdom,8
1977,f,J,Switzerland,Austria,0
1977,f,J,Switzerland,Belgium,0
1977,f,J,Switzerland,Finland,5
1977,f,J,Switzerland,France,12
1977,f,J,Switzerland,Germany,0
1977,f,J,Switzerland,Greece,1
1977,f,J,Switzerland,Ireland,8
1977,f,J,Switzerland,Israel,10
1977,f,J,Switzerland,Italy,2
1977,f,J,Switzerland,Luxembourg,0
1977,f,J,Switzerland,Monaco,6
1977,f,J,Switzerland,Norway,0
1977,f,J,Switzerland,Portugal,4
1977,f,J,Switzerland,Spain,3
1977,f,J,Switzerland,Sweden,0
1977,f,J,Switzerland,Switzerland,0
1977,f,J,Switzerland,The Netherlands,7
1977,f,J,Switzerland,United Kingdom,0
1977,f,J,The Netherlands,Austria,0
1977,f,J,The Netherlands,Belgium,12
1977,f,J,The Netherlands,Finland,4
1977,f,J,The Netherlands,France,8
1977,f,J,The Netherlands,Germany,3
1977,f,J,The Netherlands,Greece,10
1977,f,J,The Netherlands,Ireland,1
1977,f,J,The Netherlands,Israel,5
1977,f,J,The Netherlands,Italy,0
1977,f,J,The Netherlands,Luxembourg,0
1977,f,J,The Netherlands,Monaco,0
1977,f,J,The Netherlands,Norway,0
1977,f,J,The Netherlands,Portugal,2
1977,f,J,The Netherlands,Spain,6
1977,f,J,The Netherlands,Sweden,0
1977,f,J,The Netherlands,Switzerland,0
1977,f,J,The Netherlands,The Netherlands,0
1977,f,J,The Netherlands,United Kingdom,7
1977,f,J,United Kingdom,Austria,0
1977,f,J,United Kingdom,Belgium,10
1977,f,J,United Kingdom,Finland,0
1977,f,J,United Kingdom,France,6
1977,f,J,United Kingdom,Germany,8
1977,f,J,United Kingdom,Greece,5
1977,f,J,United Kingdom,Ireland,12
1977,f,J,United Kingdom,Israel,0
1977,f,J,United Kingdom,Italy,0
1977,f,J,United Kingdom,Luxembourg,0
1977,f,J,United Kingdom,Monaco,7
1977,f,J,United Kingdom,Norway,2
1977,f,J,United Kingdom,Portugal,0
1977,f,J,United Kingdom,Spain,3
1977,f,J,United Kingdom,Sweden,0
1977,f,J,United Kingdom,Switzerland,4
1977,f,J,United Kingdom,The Netherlands,1
1977,f,J,United Kingdom,United Kingdom,0
1978,f,J,Austria,Austria,0
1978,f,J,Austria,Belgium,4
1978,f,J,Austria,Denmark,2
1978,f,J,Austria,Finland,0
1978,f,J,Austria,France,12
1978,f,J,Austria,Germany,0
1978,f,J,Austria,Greece,3
1978,f,J,Austria,Ireland,6
1978,f,J,Austria,Israel,8
1978,f,J,Austria,Italy,0
1978,f,J,Austria,Luxembourg,0
1978,f,J,Austria,Monaco,1
1978,f,J,Austria,Norway,0
1978,f,J,Austria,Portugal,0
1978,f,J,Austria,Spain,7
1978,f,J,Austria,Sweden,0
1978,f,J,Austria,Switzerland,10
1978,f,J,Austria,The Netherlands,0
1978,f,J,Austria,Turkey,0
1978,f,J,Austria,United Kingdom,5
1978,f,J,Belgium,Austria,0
1978,f,J,Belgium,Belgium,0
1978,f,J,Belgium,Denmark,0
1978,f,J,Belgium,Finland,0
1978,f,J,Belgium,France,8
1978,f,J,Belgium,Germany,5
1978,f,J,Belgium,Greece,0
1978,f,J,Belgium,Ireland,10
1978,f,J,Belgium,Israel,12
1978,f,J,Belgium,Italy,1
1978,f,J,Belgium,Luxembourg,3
1978,f,J,Belgium,Monaco,6
1978,f,J,Belgium,Norway,0
1978,f,J,Belgium,Portugal,0
1978,f,J,Belgium,Spain,2
1978,f,J,Belgium,Sweden,0
1978,f,J,Belgium,Switzerland,7
1978,f,J,Belgium,The Netherlands,0
1978,f,J,Belgium,Turkey,0
1978,f,J,Belgium,United Kingdom,4
1978,f,J,Denmark,Austria,2
1978,f,J,Denmark,Belgium,0
1978,f,J,Denmark,Denmark,0
1978,f,J,Denmark,Finland,0
1978,f,J,Denmark,France,8
1978,f,J,Denmark,Germany,1
1978,f,J,Denmark,Greece,4
1978,f,J,Denmark,Ireland,0
1978,f,J,Denmark,Israel,6
1978,f,J,Denmark,Italy,0
1978,f,J,Denmark,Luxembourg,7
1978,f,J,Denmark,Monaco,10
1978,f,J,Denmark,Norway,0
1978,f,J,Denmark,Portugal,0
1978,f,J,Denmark,Spain,12
1978,f,J,Denmark,Sweden,0
1978,f,J,Denmark,Switzerland,3
1978,f,J,Denmark,The Netherlands,5
1978,f,J,Denmark,Turkey,0
1978,f,J,Denmark,United Kingdom,0
1978,f,J,Finland,Austria,0
1978,f,J,Finland,Belgium,6
1978,f,J,Finland,Denmark,0
1978,f,J,Finland,Finland,0
1978,f,J,Finland,France,2
1978,f,J,Finland,Germany,12
1978,f,J,Finland,Greece,5
1978,f,J,Finland,Ireland,3
1978,f,J,Finland,Israel,10
1978,f,J,Finland,Italy,0
1978,f,J,Finland,Luxembourg,0
1978,f,J,Finland,Monaco,8
1978,f,J,Finland,Norway,0
1978,f,J,Finland,Portugal,0
1978,f,J,Finland,Spain,7
1978,f,J,Finland,Sweden,4
1978,f,J,Finland,Switzerland,1
1978,f,J,Finland,The Netherlands,0
1978,f,J,Finland,Turkey,0
1978,f,J,Finland,United Kingdom,0
1978,f,J,France,Austria,0
1978,f,J,France,Belgium,12
1978,f,J,France,Denmark,6
1978,f,J,France,Finland,0
1978,f,J,France,France,0
1978,f,J,France,Germany,0
1978,f,J,France,Greece,10
1978,f,J,France,Ireland,5
1978,f,J,France,Israel,8
1978,f,J,France,Italy,4
1978,f,J,France,Luxembourg,0
1978,f,J,France,Monaco,1
1978,f,J,France,Norway,0
1978,f,J,France,Portugal,0
1978,f,J,France,Spain,0
1978,f,J,France,Sweden,3
1978,f,J,France,Switzerland,7
1978,f,J,France,The Netherlands,0
1978,f,J,France,Turkey,0
1978,f,J,France,United Kingdom,2
1978,f,J,Germany,Austria,1
1978,f,J,Germany,Belgium,3
1978,f,J,Germany,Denmark,0
1978,f,J,Germany,Finland,0
1978,f,J,Germany,France,10
1978,f,J,Germany,Germany,0
1978,f,J,Germany,Greece,0
1978,f,J,Germany,Ireland,5
1978,f,J,Germany,Israel,12
1978,f,J,Germany,Italy,2
1978,f,J,Germany,Luxembourg,0
1978,f,J,Germany,Monaco,7
1978,f,J,Germany,Norway,0
1978,f,J,Germany,Portugal,0
1978,f,J,Germany,Spain,0
1978,f,J,Germany,Sweden,0
1978,f,J,Germany,Switzerland,6
1978,f,J,Germany,The Netherlands,4
1978,f,J,Germany,Turkey,0
1978,f,J,Germany,United Kingdom,8
1978,f,J,Greece,Austria,0
1978,f,J,Greece,Belgium,12
1978,f,J,Greece,Denmark,0
1978,f,J,Greece,Finland,0
1978,f,J,Greece,France,8
1978,f,J,Greece,Germany,7
1978,f,J,Greece,Greece,0
1978,f,J,Greece,Ireland,10
1978,f,J,Greece,Israel,5
1978,f,J,Greece,Italy,2
1978,f,J,Greece,Luxembourg,1
1978,f,J,Greece,Monaco,4
1978,f,J,Greece,Norway,0
1978,f,J,Greece,Portugal,0
1978,f,J,Greece,Spain,6
1978,f,J,Greece,Sweden,0
1978,f,J,Greece,Switzerland,0
1978,f,J,Greece,The Netherlands,0
1978,f,J,Greece,Turkey,0
1978,f,J,Greece,United Kingdom,3
1978,f,J,Ireland,Austria,0
1978,f,J,Ireland,Belgium,12
1978,f,J,Ireland,Denmark,0
1978,f,J,Ireland,Finland,0
1978,f,J,Ireland,France,6
1978,f,J,Ireland,Germany,1
1978,f,J,Ireland,Greece,7
1978,f,J,Ireland,Ireland,0
1978,f,J,Ireland,Israel,8
1978,f,J,Ireland,Italy,10
1978,f,J,Ireland,Luxembourg,2
1978,f,J,Ireland,Monaco,4
1978,f,J,Ireland,Norway,0
1978,f,J,Ireland,Portugal,0
1978,f,J,Ireland,Spain,0
1978,f,J,Ireland,Sweden,5
1978,f,J,Ireland,Switzerland,0
1978,f,J,Ireland,The Netherlands,0
1978,f,J,Ireland,Turkey,0
1978,f,J,Ireland,United Kingdom,3
1978,f,J,Israel,Austria,0
1978,f,J,Israel,Belgium,7
1978,f,J,Israel,Denmark,4
1978,f,J,Israel,Finland,0
1978,f,J,Israel,France,5
1978,f,J,Israel,Germany,3
1978,f,J,Israel,Greece,10
1978,f,J,Israel,Ireland,0
1978,f,J,Israel,Israel,0
1978,f,J,Israel,Italy,0
1978,f,J,Israel,Luxembourg,0
1978,f,J,Israel,Monaco,8
1978,f,J,Israel,Norway,0
1978,f,J,Israel,Portugal,0
1978,f,J,Israel,Spain,6
1978,f,J,Israel,Sweden,0
1978,f,J,Israel,Switzerland,1
1978,f,J,Israel,The Netherlands,12
1978,f,J,Israel,Turkey,0
1978,f,J,Israel,United Kingdom,2
1978,f,J,Italy,Austria,0
1978,f,J,Italy,Belgium,6
1978,f,J,Italy,Denmark,0
1978,f,J,Italy,Finland,0
1978,f,J,Italy,France,10
1978,f,J,Italy,Germany,3
1978,f,J,Italy,Greece,2
1978,f,J,Italy,Ireland,0
1978,f,J,Italy,Israel,8
1978,f,J,Italy,Italy,0
1978,f,J,Italy,Luxembourg,12
1978,f,J,Italy,Monaco,7
1978,f,J,Italy,Norway,0
1978,f,J,Italy,Portugal,4
1978,f,J,Italy,Spain,0
1978,f,J,Italy,Sweden,0
1978,f,J,Italy,Switzerland,1
1978,f,J,Italy,The Netherlands,5
1978,f,J,Italy,Turkey,0
1978,f,J,Italy,United Kingdom,0
1978,f,J,Luxembourg,Austria,0
1978,f,J,Luxembourg,Belgium,7
1978,f,J,Luxembourg,Denmark,0
1978,f,J,Luxembourg,Finland,0
1978,f,J,Luxembourg,France,1
1978,f,J,Luxembourg,Germany,0
1978,f,J,Luxembourg,Greece,4
1978,f,J,Luxembourg,Ireland,10
1978,f,J,Luxembourg,Israel,12
1978,f,J,Luxembourg,Italy,3
1978,f,J,Luxembourg,Luxembourg,0
1978,f,J,Luxembourg,Monaco,0
1978,f,J,Luxembourg,Norway,0
1978,f,J,Luxembourg,Portugal,0
1978,f,J,Luxembourg,Spain,2
1978,f,J,Luxembourg,Sweden,0
1978,f,J,Luxembourg,Switzerland,8
1978,f,J,Luxembourg,The Netherlands,6
1978,f,J,Luxembourg,Turkey,0
1978,f,J,Luxembourg,United Kingdom,5
1978,f,J,Monaco,Austria,0
1978,f,J,Monaco,Belgium,12
1978,f,J,Monaco,Denmark,0
1978,f,J,Monaco,Finland,0
1978,f,J,Monaco,France,5
1978,f,J,Monaco,Germany,10
1978,f,J,Monaco,Greece,0
1978,f,J,Monaco,Ireland,0
1978,f,J,Monaco,Israel,3
1978,f,J,Monaco,Italy,8
1978,f,J,Monaco,Luxembourg,6
1978,f,J,Monaco,Monaco,0
1978,f,J,Monaco,Norway,0
1978,f,J,Monaco,Portugal,0
1978,f,J,Monaco,Spain,4
1978,f,J,Monaco,Sweden,0
1978,f,J,Monaco,Switzerland,2
1978,f,J,Monaco,The Netherlands,1
1978,f,J,Monaco,Turkey,0
1978,f,J,Monaco,United Kingdom,7
1978,f,J,Norway,Austria,0
1978,f,J,Norway,Belgium,7
1978,f,J,Norway,Denmark,0
1978,f,J,Norway,Finland,2
1978,f,J,Norway,France,3
1978,f,J,Norway,Germany,0
1978,f,J,Norway,Greece,0
1978,f,J,Norway,Ireland,12
1978,f,J,Norway,Israel,8
1978,f,J,Norway,Italy,6
1978,f,J,Norway,Luxembourg,0
1978,f,J,Norway,Monaco,4
1978,f,J,Norway,Norway,0
1978,f,J,Norway,Portugal,0
1978,f,J,Norway,Spain,0
1978,f,J,Norway,Sweden,10
1978,f,J,Norway,Switzerland,5
1978,f,J,Norway,The Netherlands,0
1978,f,J,Norway,Turkey,1
1978,f,J,Norway,United Kingdom,0
1978,f,J,Portugal,Austria,3
1978,f,J,Portugal,Belgium,4
1978,f,J,Portugal,Denmark,0
1978,f,J,Portugal,Finland,0
1978,f,J,Portugal,France,2
1978,f,J,Portugal,Germany,7
1978,f,J,Portugal,Greece,8
1978,f,J,Portugal,Ireland,0
1978,f,J,Portugal,Israel,10
1978,f,J,Portugal,Italy,1
1978,f,J,Portugal,Luxembourg,12
1978,f,J,Portugal,Monaco,5
1978,f,J,Portugal,Norway,0
1978,f,J,Portugal,Portugal,0
1978,f,J,Portugal,Spain,0
1978,f,J,Portugal,Sweden,0
1978,f,J,Portugal,Switzerland,0
1978,f,J,Portugal,The Netherlands,0
1978,f,J,Portugal,Turkey,0
1978,f,J,Portugal,United Kingdom,6
1978,f,J,Spain,Austria,0
1978,f,J,Spain,Belgium,2
1978,f,J,Spain,Denmark,0
1978,f,J,Spain,Finland,0
1978,f,J,Spain,France,5
1978,f,J,Spain,Germany,10
1978,f,J,Spain,Greece,7
1978,f,J,Spain,Ireland,0
1978,f,J,Spain,Israel,6
1978,f,J,Spain,Italy,8
1978,f,J,Spain,Luxembourg,12
1978,f,J,Spain,Monaco,0
1978,f,J,Spain,Norway,0
1978,f,J,Spain,Portugal,1
1978,f,J,Spain,Spain,0
1978,f,J,Spain,Sweden,0
1978,f,J,Spain,Switzerland,4
1978,f,J,Spain,The Netherlands,0
1978,f,J,Spain,Turkey,0
1978,f,J,Spain,United Kingdom,3
1978,f,J,Sweden,Austria,5
1978,f,J,Sweden,Belgium,4
1978,f,J,Sweden,Denmark,0
1978,f,J,Sweden,Finland,0
1978,f,J,Sweden,France,10
1978,f,J,Sweden,Germany,7
1978,f,J,Sweden,Greece,2
1978,f,J,Sweden,Ireland,8
1978,f,J,Sweden,Israel,0
1978,f,J,Sweden,Italy,0
1978,f,J,Sweden,Luxembourg,6
1978,f,J,Sweden,Monaco,12
1978,f,J,Sweden,Norway,0
1978,f,J,Sweden,Portugal,0
1978,f,J,Sweden,Spain,0
1978,f,J,Sweden,Sweden,0
1978,f,J,Sweden,Switzerland,0
1978,f,J,Sweden,The Netherlands,1
1978,f,J,Sweden,Turkey,0
1978,f,J,Sweden,United Kingdom,3
1978,f,J,Switzerland,Austria,0
1978,f,J,Switzerland,Belgium,10
1978,f,J,Switzerland,Denmark,0
1978,f,J,Switzerland,Finland,0
1978,f,J,Switzerland,France,6
1978,f,J,Switzerland,Germany,3
1978,f,J,Switzerland,Greece,4
1978,f,J,Switzerland,Ireland,7
1978,f,J,Switzerland,Israel,12
1978,f,J,Switzerland,Italy,1
1978,f,J,Switzerland,Luxembourg,0
1978,f,J,Switzerland,Monaco,5
1978,f,J,Switzerland,Norway,0
1978,f,J,Switzerland,Portugal,0
1978,f,J,Switzerland,Spain,8
1978,f,J,Switzerland,Sweden,0
1978,f,J,Switzerland,Switzerland,0
1978,f,J,Switzerland,The Netherlands,0
1978,f,J,Switzerland,Turkey,0
1978,f,J,Switzerland,United Kingdom,2
1978,f,J,The Netherlands,Austria,0
1978,f,J,The Netherlands,Belgium,5
1978,f,J,The Netherlands,Denmark,1
1978,f,J,The Netherlands,Finland,0
1978,f,J,The Netherlands,France,6
1978,f,J,The Netherlands,Germany,7
1978,f,J,The Netherlands,Greece,0
1978,f,J,The Netherlands,Ireland,0
1978,f,J,The Netherlands,Israel,12
1978,f,J,The Netherlands,Italy,0
1978,f,J,The Netherlands,Luxembourg,3
1978,f,J,The Netherlands,Monaco,10
1978,f,J,The Netherlands,Norway,0
1978,f,J,The Netherlands,Portugal,0
1978,f,J,The Netherlands,Spain,4
1978,f,J,The Netherlands,Sweden,0
1978,f,J,The Netherlands,Switzerland,8
1978,f,J,The Netherlands,The Netherlands,0
1978,f,J,The Netherlands,Turkey,0
1978,f,J,The Netherlands,United Kingdom,2
1978,f,J,Turkey,Austria,3
1978,f,J,Turkey,Belgium,0
1978,f,J,Turkey,Denmark,0
1978,f,J,Turkey,Finland,0
1978,f,J,Turkey,France,4
1978,f,J,Turkey,Germany,8
1978,f,J,Turkey,Greece,0
1978,f,J,Turkey,Ireland,10
1978,f,J,Turkey,Israel,12
1978,f,J,Turkey,Italy,1
1978,f,J,Turkey,Luxembourg,2
1978,f,J,Turkey,Monaco,5
1978,f,J,Turkey,Norway,0
1978,f,J,Turkey,Portugal,0
1978,f,J,Turkey,Spain,7
1978,f,J,Turkey,Sweden,0
1978,f,J,Turkey,Switzerland,0
1978,f,J,Turkey,The Netherlands,0
1978,f,J,Turkey,Turkey,0
1978,f,J,Turkey,United Kingdom,6
1978,f,J,United Kingdom,Austria,0
1978,f,J,United Kingdom,Belgium,12
1978,f,J,United Kingdom,Denmark,0
1978,f,J,United Kingdom,Finland,0
1978,f,J,United Kingdom,France,8
1978,f,J,United Kingdom,Germany,0
1978,f,J,United Kingdom,Greece,0
1978,f,J,United Kingdom,Ireland,0
1978,f,J,United Kingdom,Israel,5
1978,f,J,United Kingdom,Italy,6
1978,f,J,United Kingdom,Luxembourg,7
1978,f,J,United Kingdom,Monaco,10
1978,f,J,United Kingdom,Norway,0
1978,f,J,United Kingdom,Portugal,0
1978,f,J,United Kingdom,Spain,0
1978,f,J,United Kingdom,Sweden,4
1978,f,J,United Kingdom,Switzerland,2
1978,f,J,United Kingdom,The Netherlands,3
1978,f,J,United Kingdom,Turkey,1
1978,f,J,United Kingdom,United Kingdom,0
1979,f,J,Austria,Austria,0
1979,f,J,Austria,Belgium,0
1979,f,J,Austria,Denmark,3
1979,f,J,Austria,Finland,0
1979,f,J,Austria,France,5
1979,f,J,Austria,Germany,0
1979,f,J,Austria,Greece,2
1979,f,J,Austria,Ireland,0
1979,f,J,Austria,Israel,8
1979,f,J,Austria,Italy,0
1979,f,J,Austria,Luxembourg,0
1979,f,J,Austria,Monaco,0
1979,f,J,Austria,Norway,1
1979,f,J,Austria,Portugal,7
1979,f,J,Austria,Spain,10
1979,f,J,Austria,Sweden,0
1979,f,J,Austria,Switzerland,12
1979,f,J,Austria,The Netherlands,4
1979,f,J,Austria,United Kingdom,6
1979,f,J,Belgium,Austria,0
1979,f,J,Belgium,Belgium,0
1979,f,J,Belgium,Denmark,7
1979,f,J,Belgium,Finland,0
1979,f,J,Belgium,France,6
1979,f,J,Belgium,Germany,4
1979,f,J,Belgium,Greece,1
1979,f,J,Belgium,Ireland,10
1979,f,J,Belgium,Israel,2
1979,f,J,Belgium,Italy,0
1979,f,J,Belgium,Luxembourg,0
1979,f,J,Belgium,Monaco,0
1979,f,J,Belgium,Norway,8
1979,f,J,Belgium,Portugal,5
1979,f,J,Belgium,Spain,12
1979,f,J,Belgium,Sweden,0
1979,f,J,Belgium,Switzerland,0
1979,f,J,Belgium,The Netherlands,3
1979,f,J,Belgium,United Kingdom,0
1979,f,J,Denmark,Austria,0
1979,f,J,Denmark,Belgium,2
1979,f,J,Denmark,Denmark,0
1979,f,J,Denmark,Finland,0
1979,f,J,Denmark,France,0
1979,f,J,Denmark,Germany,12
1979,f,J,Denmark,Greece,1
1979,f,J,Denmark,Ireland,5
1979,f,J,Denmark,Israel,6
1979,f,J,Denmark,Italy,0
1979,f,J,Denmark,Luxembourg,0
1979,f,J,Denmark,Monaco,4
1979,f,J,Denmark,Norway,0
1979,f,J,Denmark,Portugal,0
1979,f,J,Denmark,Spain,3
1979,f,J,Denmark,Sweden,0
1979,f,J,Denmark,Switzerland,7
1979,f,J,Denmark,The Netherlands,8
1979,f,J,Denmark,United Kingdom,10
1979,f,J,Finland,Austria,0
1979,f,J,Finland,Belgium,0
1979,f,J,Finland,Denmark,0
1979,f,J,Finland,Finland,0
1979,f,J,Finland,France,1
1979,f,J,Finland,Germany,3
1979,f,J,Finland,Greece,0
1979,f,J,Finland,Ireland,6
1979,f,J,Finland,Israel,12
1979,f,J,Finland,Italy,8
1979,f,J,Finland,Luxembourg,4
1979,f,J,Finland,Monaco,0
1979,f,J,Finland,Norway,0
1979,f,J,Finland,Portugal,2
1979,f,J,Finland,Spain,0
1979,f,J,Finland,Sweden,0
1979,f,J,Finland,Switzerland,10
1979,f,J,Finland,The Netherlands,5
1979,f,J,Finland,United Kingdom,7
1979,f,J,France,Austria,0
1979,f,J,France,Belgium,0
1979,f,J,France,Denmark,6
1979,f,J,France,Finland,5
1979,f,J,France,France,0
1979,f,J,France,Germany,12
